mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2112279415130615,0.007015522869763485,0.015278911590576172,0.0008485925360032852,gini,5,2,10,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.8525798525798526,0.9013939838591343,0.8888888888888888,0.8693877551020408,0.9052631578947368,0.8835027276649307,0.019890101853443764,56
0.42528553009033204,0.017527138540070503,0.021296310424804687,0.0008198636013201707,gini,5,2,10,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.8525798525798526,0.9013939838591343,0.8888888888888888,0.8403628117913833,0.9224680988531739,0.8811387271944866,0.030518001201774232,67
0.21105728149414063,0.0037244541514630685,0.016251087188720703,0.0016488880487196338,gini,5,4,2,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8525798525798526,0.9013939838591343,0.8888888888888888,0.8525798525798526,0.9085714285714286,0.8808028012958313,0.023889528840638302,71
0.42854013442993166,0.02714475176768735,0.024036169052124023,0.003158638917115096,gini,5,4,2,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8525798525798526,0.9142346634901727,0.8888888888888888,0.8403628117913833,0.9085714285714286,0.8809275290643452,0.02961763219225506,68
0.21817755699157715,0.003388285728752941,0.014926958084106445,0.0010463531720617725,gini,5,4,5,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8525798525798526,0.9013939838591343,0.8888888888888888,0.8525798525798526,0.9085714285714286,0.8808028012958313,0.023889528840638302,71
0.41710801124572755,0.007412045437981586,0.02278585433959961,0.0010361837055727892,gini,5,4,5,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.8525798525798526,0.9142346634901727,0.8888888888888888,0.8403628117913833,0.9085714285714286,0.8809275290643452,0.02961763219225506,68
0.21914319992065429,0.005868908022763768,0.01590757369995117,0.0013350952718546316,gini,5,4,10,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.8525798525798526,0.8888888888888888,0.8888888888888888,0.8450476889214966,0.9085714285714286,0.8767953495701111,0.024068779920687382,93
0.43225951194763185,0.021950595956305163,0.024142694473266602,0.002701703656589275,gini,5,4,10,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.8403628117913833,0.8888888888888888,0.8888888888888888,0.8403628117913833,0.9085714285714286,0.8734149659863946,0.027927589352964837,115
0.2271958351135254,0.0045517010433798535,0.015517616271972656,0.0011105627560771755,gini,7,1,2,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.8294298174769827,0.8951147182768846,0.8525798525798526,0.8294298174769827,0.882824760244115,0.8578757932109635,0.0270391662377791,142
0.43558969497680666,0.027580892148145363,0.022770166397094727,0.001435672604884026,gini,7,1,2,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.8351802715779616,0.9250819416263463,0.8856462179868969,0.8359535201640464,0.9015721120984279,0.8766868126907358,0.035843079247679,94
0.2270578384399414,0.004651280777800511,0.016504430770874025,0.0006222026902728274,gini,7,1,5,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.8476190476190476,0.9115479115479115,0.8856462179868969,0.8914553383944435,0.8873805932629462,0.8847298217622491,0.02073411894833702,48
0.4347259044647217,0.01961699303589814,0.020568132400512695,0.001010964825290423,gini,7,1,5,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.8525798525798526,0.9250819416263463,0.9013939838591343,0.8736842105263158,0.8873805932629462,0.888024116370919,0.024553527757238878,17
0.22008228302001953,0.01030128975643384,0.019156122207641603,0.007547583019611559,gini,7,1,10,100,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.8525798525798526,0.8856462179868969,0.8732208363903154,0.878095238095238,0.8873805932629462,0.8753845476630499,0.01250032475417044,101
0.43485450744628906,0.006077859177652978,0.02305464744567871,0.002646753234926425,gini,7,1,10,200,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.8525798525798526,0.927437641723356,0.8888888888888888,0.878095238095238,0.8873805932629462,0.8868764429100562,0.02409514731993009,33
