mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01630377769470215,0.0019103556532923133,0.007544946670532226,0.000294239337797801,gini,5,4,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}",0.7730496453900709,0.7776634071024189,0.8450476889214966,0.7130604288499025,0.8856462179868969,0.7988934776501572,0.060236502225327705,6
0.01779012680053711,0.0036436442995571453,0.008025646209716797,0.0012671626518469597,gini,5,4,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}",0.7730496453900709,0.7776634071024189,0.8450476889214966,0.7130604288499025,0.8856462179868969,0.7988934776501572,0.060236502225327705,6
0.017905044555664062,0.0016111231504415957,0.009393024444580077,0.001811436542417226,gini,5,4,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}",0.7730496453900709,0.7776634071024189,0.8450476889214966,0.7130604288499025,0.8856462179868969,0.7988934776501572,0.060236502225327705,6
0.016653919219970705,0.0014486351289377994,0.008948326110839844,0.0009350657523104671,gini,7,1,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}",0.8055555555555556,0.8333333333333333,0.8230958230958232,0.7222222222222223,0.878095238095238,0.8124604344604345,0.05108293090182454,1
0.016161251068115234,0.0017230313753770889,0.008678531646728516,0.000973839306393593,gini,7,1,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}",0.8107042253521126,0.8492935635792779,0.7887013939838592,0.6470588235294117,0.8651474949274232,0.7921811002744169,0.07746175564699491,17
0.02015681266784668,0.0033812940963723324,0.009270524978637696,0.0021828910698684853,gini,7,1,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}",0.8107042253521126,0.7938808373590982,0.8218923933209648,0.6606060606060606,0.8693877551020408,0.7912942543480554,0.06999668897628618,21
0.01823906898498535,0.0016450790280625686,0.008384037017822265,0.0005029183762340827,gini,7,2,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}",0.8107042253521126,0.8218923933209648,0.799749687108886,0.6814863968148639,0.8820638820638821,0.7991793169321418,0.06537661242077536,5
0.016762495040893555,0.0024135587027763494,0.007986307144165039,0.0007530410568572971,gini,7,2,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}",0.8107042253521126,0.8377464788732394,0.799749687108886,0.6631578947368422,0.8820638820638821,0.7986844336269924,0.07347248287910127,9
0.015670394897460936,0.001542448820420298,0.008396482467651368,0.0010310309786476708,gini,7,2,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}",0.8107042253521126,0.7938808373590982,0.8107042253521126,0.6941506308143239,0.8693877551020408,0.7957655347959376,0.05691344493085565,12
0.017274093627929688,0.0020328848662228716,0.00917363166809082,0.0015711540008983395,gini,7,4,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}",0.783661971830986,0.7834107498341075,0.8570577724836212,0.6606060606060606,0.8693877551020408,0.7908248619713631,0.0743264944618675,23
0.017696857452392578,0.0013832583990078865,0.00826563835144043,0.0008245263278021371,gini,7,4,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}",0.783661971830986,0.7834107498341075,0.8570577724836212,0.6606060606060606,0.8693877551020408,0.7908248619713631,0.0743264944618675,23
0.01741762161254883,0.0012335028955612237,0.008750677108764648,0.0007436371108892938,gini,7,4,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}",0.783661971830986,0.7834107498341075,0.8570577724836212,0.6756350894756601,0.8693877551020408,0.7938306677452831,0.06912121528415593,13
0.017148542404174804,0.0015502799741789867,0.008892297744750977,0.000902805791475188,gini,,1,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}",0.7998808814770697,0.8450476889214966,0.8113378684807256,0.7141155449672424,0.8604425779357132,0.8061649123564495,0.05098484059022187,2
0.01695361137390137,0.002346458390755552,0.00828251838684082,0.0004298544192150957,gini,,1,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}",0.7944912230626516,0.8264497288277013,0.7777777777777777,0.6470588235294117,0.8651474949274232,0.782185009624993,0.07385403453314728,41
0.0176145076751709,0.003232077875994616,0.008550119400024415,0.0021773793930580697,gini,,1,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}",0.8107042253521126,0.773109243697479,0.8107042253521126,0.633813215208564,0.8693877551020408,0.7795437329424619,0.07911091876987453,49
0.01605358123779297,0.0010310842463900707,0.007890462875366211,0.0006650307001444224,gini,,2,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}",0.7944912230626516,0.799749687108886,0.799749687108886,0.700285054974888,0.8651474949274232,0.7918846294365469,0.052703779933134416,19
0.017215394973754884,0.0011737848378069213,0.008770179748535157,0.0010759320226920734,gini,,2,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}",0.7944912230626516,0.8153846153846154,0.799749687108886,0.6722689075630253,0.8651474949274232,0.7894083856093201,0.06366413788606394,28
